student_id,year,country,gender,education_level,accepted,has_disability,disability_type
2025_463,2025,USA,male,phd,1,0,none
2025_464,2025,USA,female,phd,1,0,none
2025_465,2025,Kenya,female,masters,1,0,none
2025_466,2025,India,male,undergrad,1,1,motor
2025_467,2025,Peru,female,phd,1,1,hearing
2025_468,2025,Germany,non_binary,masters,1,0,none
2025_469,2025,Brazil,male,masters,1,0,none
2025_470,2025,United Kingdom,non_binary,phd,1,0,none
2025_471,2025,UK,female,masters,0,0,none
2025_472,2025,India,female,undergrad,1,0,none
2025_473,2025,USA,male,masters,0,0,none
2025_474,2025,Germany,male,undergrad,0,0,none
2025_475,2025,USA,male,phd,1,0,none
2025_476,2025,Peru,male,undergrad,1,0,none
2025_477,2025,India,non_binary,undergrad,1,0,none
2025_478,2025,India,female,undergrad,0,0,none
2025_479,2025,Germany,male,undergrad,1,0,none
2025_480,2025,India,non_binary,phd,0,0,none
2025_481,2025,India,male,masters,1,1,visual
2025_482,2025,Brazil,female,undergrad,1,1,visual
2025_483,2025,India,male,undergrad,0,0,none
2025_484,2025,USA,non_binary,masters,1,0,none
2025_485,2025,Kenya,female,phd,0,0,none
2025_486,2025,United States,male,undergrad,1,0,none
2025_487,2025,UK,non_binary,undergrad,1,0,none
2025_488,2025,Germany,female,masters,1,1,multiple
2025_489,2025,Brazil,male,masters,1,0,none
2025_490,2025,Brazil,female,undergrad,0,0,none
2025_491,2025,Kenya,female,undergrad,1,0,none
2025_492,2025,Kenya,female,masters,1,1,prefer_not_to_say
2025_493,2025,Germany,male,phd,1,0,none
2025_494,2025,Peru,male,undergrad,1,0,none
2025_495,2025,Brazil,non_binary,masters,1,0,none
2025_496,2025,United Kingdom,female,undergrad,1,0,none
2025_497,2025,Kenya,female,masters,1,0,none
2025_498,2025,India,female,phd,0,0,none
2025_499,2025,Brazil,non_binary,phd,0,1,cognitive
2025_500,2025,UK,male,phd,1,1,hearing
2025_501,2025,India,female,phd,0,0,none
2025_502,2025,United Kingdom,female,masters,1,0,none
2025_503,2025,Brazil,female,phd,0,0,none
2025_504,2025,Germany,non_binary,undergrad,0,0,none
2025_505,2025,Kenya,female,phd,1,1,hearing
2025_506,2025,Germany,female,phd,1,0,none
2025_507,2025,Kenya,non_binary,undergrad,1,0,none
2025_508,2025,Brasil,female,phd,0,0,none
2025_509,2025,Kenya,female,phd,1,0,none
2025_510,2025,Brazil,male,undergrad,0,1,motor
2025_511,2025,India,female,undergrad,0,0,none
2025_512,2025,Peru,non_binary,phd,1,0,none
2025_513,2025,Kenya,male,phd,0,0,none
2025_514,2025,India,non_binary,masters,1,1,cognitive
2025_515,2025,UK,non_binary,undergrad,1,1,motor
2025_516,2025,Peru,male,masters,1,0,none
2025_517,2025,Peru,male,undergrad,1,1,cognitive
2025_518,2025,Brazil,male,undergrad,1,1,hearing
2025_519,2025,UK,female,undergrad,1,0,none
2025_520,2025,India,male,phd,0,0,none
2025_521,2025,Germany,female,undergrad,1,0,none
2025_522,2025,Kenya,male,masters,1,0,none
2025_523,2025,Brazil,non_binary,phd,1,1,multiple
2025_524,2025,Peru,female,undergrad,0,0,none
2025_525,2025,Germany,male,phd,1,1,motor
2025_526,2025,USA,female,masters,0,1,hearing
2025_527,2025,UK,female,undergrad,1,0,none
2025_528,2025,Kenya,male,phd,1,1,hearing
2025_529,2025,India,female,phd,0,1,visual
2025_530,2025,India,male,phd,1,0,none
2025_531,2025,India,non_binary,masters,1,0,none
2025_532,2025,USA,male,undergrad,1,0,none
2025_533,2025,Kenya,non_binary,undergrad,0,0,none
2025_534,2025,Kenya,non_binary,masters,1,0,none
2025_535,2025,US,female,undergrad,0,0,none
2025_536,2025,Germany,male,masters,1,0,none
2025_537,2025,UK,female,undergrad,1,0,none
2025_538,2025,USA,female,masters,1,0,none
2025_539,2025,Kenya,non_binary,undergrad,0,0,none
2025_540,2025,Brazil,male,masters,1,0,none
2025_541,2025,Germany,female,undergrad,1,0,none
2025_542,2025,Peru,non_binary,undergrad,1,0,none
2025_543,2025,USA,male,masters,0,0,none
2025_544,2025,USA,male,masters,1,0,none
2025_545,2025,Germany,female,undergrad,1,0,none
2025_546,2025,India,male,masters,1,0,none
2025_547,2025,Brazil,female,undergrad,1,1,hearing
2025_548,2025,India,male,phd,1,0,none
2025_549,2025,USA,non_binary,phd,1,0,none
2025_550,2025,Brazil,male,masters,1,0,none
2025_551,2025,Kenya,male,undergrad,1,0,none
2025_552,2025,Kenya,male,phd,1,0,none
2025_553,2025,India,male,undergrad,1,0,none
2025_554,2025,Brazil,male,masters,1,0,none
2025_555,2025,Brasil,female,masters,1,1,hearing
2025_556,2025,Peru,female,undergrad,1,0,none
2025_557,2025,UK,male,masters,1,0,none
2025_558,2025,Germany,male,undergrad,1,0,none
2025_559,2025,India,male,phd,0,1,visual
2025_560,2025,Brazil,male,undergrad,1,1,hearing
2025_561,2025,Peru,non_binary,phd,1,0,none
2025_562,2025,USA,female,undergrad,0,1,visual
2025_563,2025,India,male,phd,1,0,none
2025_564,2025,UK,non_binary,masters,1,0,none
2025_565,2025,UK,male,undergrad,0,0,none
2025_566,2025,Brazil,non_binary,phd,1,1,cognitive
2025_567,2025,UK,non_binary,undergrad,1,0,none
2025_568,2025,Kenya,female,undergrad,0,0,none
2025_569,2025,Brazil,male,phd,1,1,cognitive
2025_570,2025,Germany,male,undergrad,1,0,none
2025_571,2025,Brazil,non_binary,phd,1,1,visual
2025_572,2025,Brasil,male,undergrad,1,1,visual
2025_573,2025,Peru,female,masters,0,0,none
2025_574,2025,Brazil,female,undergrad,1,1,multiple
2025_575,2025,Germany,non_binary,undergrad,0,0,none
2025_576,2025,Kenya,female,masters,0,0,none
2025_577,2025,UK,female,phd,0,0,none
2025_578,2025,UK,male,masters,0,1,hearing
2025_579,2025,Peru,male,masters,1,0,none
2025_580,2025,India,male,masters,0,1,prefer_not_to_say
2025_581,2025,India,female,undergrad,0,0,none
2025_582,2025,Germany,male,phd,1,0,none
2025_583,2025,Kenya,female,masters,1,0,none
2025_584,2025,India,non_binary,undergrad,1,0,none
2025_585,2025,USA,female,masters,1,0,none
2025_586,2025,UK,female,undergrad,1,0,none
2025_587,2025,Kenya,female,phd,0,0,none
2025_588,2025,UK,male,undergrad,1,0,none
2025_589,2025,Germany,male,phd,1,0,none
2025_590,2025,Brazil,male,undergrad,1,0,none
2025_591,2025,Kenya,male,masters,1,0,none
2025_592,2025,Brasil,female,phd,1,0,none
2025_593,2025,US,male,undergrad,1,0,none
2025_594,2025,Kenya,male,phd,1,0,none
2025_595,2025,Germany,non_binary,phd,0,1,motor
2025_596,2025,Brasil,male,undergrad,0,0,none
2025_597,2025,Germany,female,undergrad,1,0,none
2025_598,2025,UK,male,masters,1,0,none
2025_599,2025,Kenya,non_binary,masters,1,0,none
2025_600,2025,Germany,male,undergrad,1,0,none
2025_601,2025,UK,female,undergrad,0,0,none
2025_602,2025,Kenya,female,masters,1,0,none
2025_603,2025,USA,female,undergrad,0,0,none
2025_604,2025,UK,non_binary,masters,1,0,none
2025_605,2025,Germany,male,masters,1,0,none
2025_606,2025,Germany,non_binary,phd,0,0,none
2025_607,2025,UK,male,phd,0,0,none
2025_608,2025,India,male,undergrad,1,0,none
2025_609,2025,India,female,masters,1,1,prefer_not_to_say
2025_610,2025,India,non_binary,phd,1,0,none
2025_611,2025,India,non_binary,masters,0,1,cognitive
2025_612,2025,Peru,male,masters,0,0,none
2025_613,2025,USA,non_binary,phd,1,0,none
2025_614,2025,UK,non_binary,undergrad,1,0,none
2025_615,2025,USA,non_binary,undergrad,1,0,none
2025_616,2025,Kenya,female,undergrad,1,1,motor
2025_617,2025,Brazil,non_binary,phd,0,0,none
2025_618,2025,Germany,male,phd,1,1,hearing
2025_619,2025,UK,non_binary,phd,1,0,none
2025_620,2025,United Kingdom,male,undergrad,0,0,none
2025_621,2025,UK,male,masters,1,0,none
2025_622,2025,Peru,non_binary,phd,1,0,none
2025_623,2025,India,non_binary,undergrad,1,0,none
2025_624,2025,Peru,male,phd,1,0,none
2025_625,2025,Peru,male,phd,0,0,none
2025_626,2025,Kenya,female,phd,1,0,none
2025_627,2025,India,female,undergrad,0,0,none
2025_628,2025,Germany,male,masters,1,0,none
2025_629,2025,Brazil,non_binary,phd,0,1,visual
2025_630,2025,Peru,non_binary,masters,1,0,none
2025_631,2025,Germany,non_binary,masters,0,0,none
2025_632,2025,Germany,male,phd,1,1,visual
2025_633,2025,Kenya,non_binary,undergrad,1,0,none
2025_634,2025,Brazil,non_binary,masters,1,0,none
2025_635,2025,Brasil,non_binary,undergrad,1,0,none
2025_636,2025,USA,non_binary,masters,0,0,none
2025_637,2025,Brazil,female,undergrad,1,0,none
2025_638,2025,Peru,male,phd,1,0,none
2025_639,2025,Germany,non_binary,masters,1,0,none
2025_640,2025,Brazil,non_binary,undergrad,1,1,multiple
2025_641,2025,India,female,phd,0,0,none
2025_642,2025,USA,male,masters,1,1,cognitive
2025_643,2025,USA,male,undergrad,1,0,none
2025_644,2025,UK,female,phd,0,0,none
2025_645,2025,India,female,phd,1,0,none
2025_646,2025,Kenya,male,phd,1,1,hearing
2025_647,2025,Kenya,male,phd,1,1,hearing
2025_648,2025,India,non_binary,masters,1,0,none
2025_649,2025,Kenya,female,phd,0,1,motor
2025_650,2025,India,non_binary,phd,1,1,motor
2025_651,2025,India,female,phd,0,0,none
2025_652,2025,Kenya,non_binary,phd,0,0,none
2025_653,2025,Brazil,non_binary,undergrad,1,1,motor
2025_654,2025,UK,male,phd,1,1,cognitive
2025_655,2025,USA,non_binary,phd,0,0,none
2025_656,2025,United Kingdom,male,undergrad,0,0,none
2025_657,2025,USA,non_binary,masters,0,0,none
2025_658,2025,India,male,phd,1,0,none
2025_659,2025,India,non_binary,masters,1,0,none
2025_660,2025,UK,male,masters,0,0,none
2025_661,2025,Brazil,non_binary,masters,0,0,none
2025_662,2025,Peru,male,masters,1,1,cognitive
2025_663,2025,Kenya,non_binary,masters,0,0,none
2025_664,2025,USA,female,masters,1,0,none
2025_665,2025,Brazil,non_binary,masters,0,0,none
2025_666,2025,India,female,undergrad,1,0,none
2025_667,2025,Peru,non_binary,masters,1,0,none
2025_668,2025,Brazil,male,phd,0,0,none
2025_669,2025,India,non_binary,undergrad,1,0,none
2025_670,2025,Germany,male,phd,0,1,prefer_not_to_say
2025_671,2025,India,male,undergrad,0,0,none
2025_672,2025,Germany,female,masters,1,0,none
2025_673,2025,Peru,male,phd,1,0,none
2025_674,2025,Peru,non_binary,masters,1,1,multiple
2025_675,2025,Kenya,non_binary,masters,1,0,none
2025_676,2025,India,female,phd,1,1,multiple
2025_677,2025,UK,non_binary,masters,1,1,visual
2025_678,2025,Brasil,female,masters,1,0,none
2025_679,2025,Brazil,female,undergrad,1,0,none
2025_680,2025,United Kingdom,female,phd,1,0,none
2025_681,2025,Kenya,non_binary,undergrad,1,0,none
2025_682,2025,Brazil,male,masters,1,1,hearing
2025_683,2025,Brasil,male,phd,0,0,none
2025_684,2025,Brazil,female,undergrad,1,0,none
2025_685,2025,Kenya,female,masters,0,0,none
2025_686,2025,India,male,masters,0,0,none
2025_687,2025,Kenya,male,phd,1,0,none
2025_688,2025,USA,male,masters,1,0,none
2025_689,2025,US,non_binary,masters,1,0,none
2025_690,2025,Kenya,male,undergrad,1,1,prefer_not_to_say
2025_691,2025,Brazil,male,masters,1,0,none
2025_692,2025,India,non_binary,undergrad,1,1,hearing
2025_693,2025,Brazil,non_binary,phd,1,0,none
2025_694,2025,Germany,non_binary,undergrad,1,0,none
2025_695,2025,Peru,male,phd,1,0,none
2025_696,2025,Peru,female,phd,1,0,none
2025_697,2025,India,male,masters,1,0,none
2025_698,2025,Kenya,male,undergrad,0,0,none
2025_699,2025,UK,female,masters,0,0,none
2025_700,2025,India,male,phd,1,0,none
2025_701,2025,Peru,non_binary,phd,1,1,visual
2025_702,2025,Germany,non_binary,phd,1,0,none
2025_703,2025,Kenya,male,phd,0,0,none
2025_704,2025,Brasil,female,undergrad,1,1,hearing
2025_705,2025,Brasil,male,undergrad,1,0,none
2025_706,2025,United States,non_binary,masters,1,0,none
2025_707,2025,Germany,male,masters,1,1,motor
2025_708,2025,Kenya,female,masters,1,1,cognitive
2025_709,2025,Kenya,male,masters,1,0,none
2025_710,2025,India,female,undergrad,0,0,none
2025_711,2025,Peru,female,phd,0,0,none
2025_712,2025,Peru,female,phd,1,0,none
2025_713,2025,Brazil,non_binary,masters,1,0,none
2025_714,2025,Brazil,non_binary,phd,1,1,motor
2025_715,2025,Germany,non_binary,phd,0,0,none
2025_716,2025,USA,female,undergrad,1,0,none
2025_717,2025,Germany,male,phd,0,0,none
2025_718,2025,Kenya,female,undergrad,1,0,none
2025_719,2025,UK,non_binary,undergrad,1,1,visual
2025_720,2025,Brasil,male,phd,0,1,visual
2025_721,2025,USA,non_binary,masters,0,0,none
2025_722,2025,Germany,male,masters,1,0,none
2025_723,2025,India,male,masters,1,1,hearing
2025_724,2025,Kenya,female,phd,0,1,cognitive
2025_725,2025,USA,female,undergrad,1,1,hearing
2025_726,2025,Peru,male,undergrad,1,1,visual
2025_727,2025,USA,non_binary,masters,1,0,none
2025_728,2025,India,female,masters,0,0,none
2025_729,2025,Brasil,non_binary,masters,1,0,none
2025_730,2025,UK,female,phd,1,0,none
2025_731,2025,Kenya,male,phd,1,1,prefer_not_to_say
2025_732,2025,Brazil,non_binary,undergrad,0,1,visual
2025_733,2025,Brazil,non_binary,undergrad,1,0,none
2025_734,2025,Kenya,male,masters,1,1,cognitive
2025_735,2025,Peru,non_binary,undergrad,0,1,hearing
2025_736,2025,Peru,non_binary,undergrad,1,0,none
2025_737,2025,Brazil,female,phd,1,1,prefer_not_to_say
2025_738,2025,United States,female,masters,0,0,none
2025_739,2025,Germany,non_binary,phd,1,0,none
2025_740,2025,US,non_binary,undergrad,0,0,none
2025_741,2025,Germany,female,undergrad,1,1,motor
2025_742,2025,Brazil,non_binary,masters,1,0,none
2025_743,2025,Germany,male,masters,0,0,none
2025_744,2025,Peru,female,masters,0,0,none
2025_745,2025,United Kingdom,non_binary,phd,1,0,none
2025_746,2025,UK,non_binary,undergrad,0,1,multiple
2025_747,2025,Kenya,non_binary,undergrad,1,0,none
2025_748,2025,Kenya,female,undergrad,1,0,none
2025_749,2025,Brasil,male,masters,0,0,none
2025_750,2025,Brazil,female,masters,1,0,none
2025_751,2025,UK,male,undergrad,0,0,none
2025_752,2025,Germany,male,phd,1,0,none
2025_753,2025,Kenya,male,masters,1,0,none
2025_754,2025,Kenya,male,undergrad,1,0,none
2025_755,2025,Germany,female,undergrad,0,0,none
2025_756,2025,Brazil,non_binary,phd,0,0,none
2025_757,2025,Kenya,non_binary,phd,1,1,prefer_not_to_say
2025_758,2025,Germany,female,undergrad,1,0,none
2025_759,2025,Brazil,female,phd,1,1,cognitive
2025_760,2025,USA,non_binary,phd,1,0,none
2025_761,2025,Peru,non_binary,undergrad,1,0,none
2025_762,2025,India,male,phd,1,0,none
2025_763,2025,USA,male,phd,1,0,none
2025_764,2025,US,male,masters,1,1,visual
2025_765,2025,Germany,male,undergrad,0,0,none
2025_766,2025,UK,non_binary,masters,1,1,motor
2025_767,2025,UK,non_binary,masters,0,0,none
2025_768,2025,India,non_binary,masters,1,0,none
2025_769,2025,Kenya,male,undergrad,1,1,visual
2025_770,2025,USA,non_binary,phd,1,1,multiple
2025_771,2025,Kenya,male,phd,0,1,cognitive
2025_772,2025,USA,non_binary,masters,0,1,multiple
2025_773,2025,Peru,non_binary,undergrad,0,1,prefer_not_to_say
2025_774,2025,Germany,female,masters,1,0,none
2025_775,2025,UK,non_binary,phd,1,1,cognitive
2025_776,2025,Kenya,non_binary,phd,1,1,visual
2025_777,2025,Peru,non_binary,undergrad,1,0,none
2025_778,2025,Kenya,male,undergrad,1,0,none
2025_779,2025,UK,non_binary,masters,1,0,none
2025_780,2025,Germany,male,masters,1,0,none
2025_781,2025,United States,non_binary,phd,1,0,none
2025_782,2025,India,non_binary,masters,1,1,prefer_not_to_say
2025_783,2025,India,non_binary,undergrad,0,1,prefer_not_to_say
2025_784,2025,USA,male,phd,1,0,none
2025_785,2025,India,male,undergrad,1,0,none
2025_786,2025,Brazil,female,masters,1,0,none
2025_787,2025,Kenya,female,phd,1,0,none
2025_788,2025,India,non_binary,phd,1,1,hearing
2025_789,2025,Kenya,male,undergrad,1,0,none
2025_790,2025,Kenya,non_binary,undergrad,1,0,none
2025_791,2025,Brazil,female,masters,0,0,none
2025_792,2025,Germany,non_binary,masters,0,0,none
2025_793,2025,Brazil,non_binary,phd,1,1,cognitive
2025_794,2025,Peru,female,phd,1,1,cognitive
2025_795,2025,United Kingdom,non_binary,masters,0,0,none
2025_796,2025,India,non_binary,phd,0,0,none
2025_797,2025,Brazil,non_binary,undergrad,1,0,none
2025_798,2025,Brasil,non_binary,undergrad,1,1,prefer_not_to_say
2025_799,2025,Germany,female,masters,1,0,none
2025_800,2025,USA,male,masters,0,0,none
2025_801,2025,USA,non_binary,phd,1,0,none
2025_802,2025,Peru,female,undergrad,1,0,none
2025_803,2025,Kenya,non_binary,phd,1,0,none
2025_804,2025,Kenya,female,masters,1,0,none
2025_805,2025,India,non_binary,phd,1,0,none
2025_806,2025,Kenya,male,undergrad,1,0,none
2025_807,2025,Germany,male,masters,1,0,none
2025_808,2025,USA,female,phd,0,0,none
2025_809,2025,Germany,male,phd,1,0,none
2025_810,2025,Brasil,male,phd,1,0,none
2025_811,2025,Peru,non_binary,masters,1,0,none
2025_812,2025,United States,male,phd,1,0,none
2025_813,2025,Germany,male,masters,1,0,none
2025_814,2025,Peru,female,phd,0,1,hearing
2025_815,2025,USA,non_binary,phd,0,0,none
2025_816,2025,UK,female,phd,1,1,hearing
2025_817,2025,Kenya,male,masters,1,1,visual
2025_818,2025,UK,female,masters,1,1,cognitive
2025_819,2025,Kenya,female,undergrad,0,1,multiple
2025_820,2025,Germany,non_binary,masters,1,1,visual
2025_821,2025,Kenya,male,undergrad,1,0,none
2025_822,2025,Kenya,female,phd,0,0,none
2025_823,2025,India,male,undergrad,1,0,none
2025_824,2025,Germany,female,phd,1,0,none
2025_825,2025,Kenya,non_binary,masters,1,0,none
2025_826,2025,Peru,female,masters,1,1,prefer_not_to_say
2025_827,2025,Germany,male,phd,1,0,none
2025_828,2025,Peru,male,undergrad,1,1,motor
2025_829,2025,Germany,non_binary,phd,0,0,none
2025_830,2025,Peru,non_binary,masters,0,0,none
2025_831,2025,Kenya,male,masters,1,0,none
2025_832,2025,Brazil,non_binary,masters,1,0,none
2025_833,2025,UK,male,undergrad,1,1,multiple
2025_834,2025,USA,female,masters,0,1,visual
2025_835,2025,Germany,female,undergrad,1,0,none
2025_836,2025,USA,female,undergrad,1,0,none
2025_837,2025,USA,female,masters,1,0,none
2025_838,2025,UK,male,masters,1,0,none
2025_839,2025,Peru,female,masters,1,1,hearing
2025_840,2025,Brazil,male,phd,1,1,hearing
2025_841,2025,Germany,non_binary,masters,0,0,none
2025_842,2025,Brasil,non_binary,masters,1,1,cognitive
2025_843,2025,Peru,male,undergrad,1,0,none
2025_844,2025,Peru,non_binary,masters,0,0,none
2025_845,2025,USA,female,masters,0,0,none
2025_846,2025,Germany,non_binary,undergrad,1,1,motor
2025_847,2025,United States,male,masters,1,0,none
2025_848,2025,Germany,female,phd,1,1,visual
2025_849,2025,Kenya,male,masters,1,1,motor
2025_850,2025,Peru,female,masters,0,0,none
2025_851,2025,USA,male,undergrad,1,1,hearing
2025_852,2025,UK,male,undergrad,0,0,none
2025_853,2025,UK,male,phd,1,0,none
2025_854,2025,Kenya,non_binary,masters,0,0,none
2025_855,2025,India,female,undergrad,1,0,none
2025_856,2025,Germany,non_binary,undergrad,1,0,none
2025_857,2025,Kenya,non_binary,phd,1,1,cognitive
2025_858,2025,Germany,female,undergrad,0,1,cognitive
2025_859,2025,India,non_binary,masters,1,1,hearing
2025_860,2025,India,female,undergrad,0,0,none
2025_861,2025,Peru,non_binary,phd,1,0,none
2025_862,2025,Kenya,male,undergrad,1,0,none
2025_863,2025,United Kingdom,female,phd,1,0,none
2025_864,2025,UK,female,undergrad,1,0,none
2025_865,2025,Germany,female,undergrad,1,0,none
2025_866,2025,Brazil,female,phd,1,0,none
2025_867,2025,UK,female,undergrad,1,0,none
2025_868,2025,Brazil,non_binary,phd,1,0,none
2025_869,2025,USA,female,undergrad,0,0,none
2025_870,2025,USA,female,masters,1,0,none
2025_871,2025,Germany,male,phd,0,0,none
2025_872,2025,Peru,male,undergrad,1,1,visual
2025_873,2025,Peru,non_binary,masters,0,1,cognitive
2025_874,2025,Peru,non_binary,phd,1,1,hearing
2025_875,2025,Germany,non_binary,phd,1,1,visual
2025_876,2025,Germany,female,masters,1,0,none
2025_877,2025,India,female,masters,1,0,none
2025_878,2025,Germany,female,undergrad,1,1,hearing
2025_879,2025,Peru,male,masters,1,0,none
2025_880,2025,Kenya,female,masters,0,0,none
2025_881,2025,Brazil,male,masters,1,0,none
2025_882,2025,India,non_binary,phd,0,1,prefer_not_to_say
2025_883,2025,UK,male,masters,1,0,none
2025_884,2025,Peru,non_binary,phd,1,0,none
2025_885,2025,UK,non_binary,masters,0,1,motor
2025_886,2025,UK,non_binary,masters,0,0,none
2025_887,2025,Brazil,non_binary,masters,1,0,none
2025_888,2025,UK,male,phd,1,1,visual
2025_889,2025,Brazil,female,undergrad,0,1,visual
2025_890,2025,Kenya,non_binary,undergrad,1,0,none
2025_891,2025,Kenya,female,masters,1,0,none
2025_892,2025,USA,male,phd,1,0,none
2025_893,2025,India,female,phd,1,0,none
2025_894,2025,Peru,female,undergrad,1,0,none
2025_895,2025,USA,non_binary,masters,1,0,none
2025_896,2025,Brasil,non_binary,masters,1,0,none
2025_897,2025,UK,female,undergrad,1,0,none
2025_898,2025,Kenya,male,masters,1,0,none
2025_899,2025,Brazil,non_binary,undergrad,0,0,none
2025_900,2025,UK,female,masters,1,0,none
2025_901,2025,UK,male,phd,1,1,visual
2025_902,2025,India,female,undergrad,0,0,none
2025_903,2025,Peru,non_binary,phd,1,0,none
2025_904,2025,India,female,phd,1,0,none
2025_905,2025,India,male,undergrad,1,0,none
2025_906,2025,UK,male,undergrad,1,0,none
2025_907,2025,Peru,non_binary,masters,1,0,none
2025_908,2025,Kenya,female,undergrad,1,1,multiple
2025_909,2025,Kenya,male,phd,1,0,none
2025_910,2025,Peru,non_binary,undergrad,0,0,none
2025_911,2025,India,non_binary,phd,1,0,none
2025_912,2025,Brazil,non_binary,undergrad,0,0,none
2025_913,2025,India,male,masters,1,0,none
2025_914,2025,USA,male,phd,1,0,none
2025_915,2025,India,male,masters,0,0,none
2025_916,2025,Peru,non_binary,masters,1,1,hearing
2025_917,2025,United Kingdom,female,phd,1,1,multiple
2025_918,2025,Brazil,non_binary,phd,1,0,none
2025_919,2025,USA,non_binary,phd,0,1,cognitive
2025_920,2025,Brazil,female,undergrad,1,0,none
2025_921,2025,Germany,male,undergrad,0,0,none
2025_922,2025,Brazil,non_binary,masters,1,1,cognitive
2025_923,2025,USA,non_binary,phd,1,0,none
2025_924,2025,Brasil,non_binary,phd,1,0,none
2025_925,2025,Kenya,female,phd,1,0,none
2025_926,2025,Peru,female,phd,1,0,none
2025_927,2025,Kenya,female,undergrad,1,0,none
2025_928,2025,UK,male,phd,1,0,none
2025_929,2025,Peru,non_binary,phd,1,1,visual
2025_930,2025,UK,non_binary,phd,1,0,none
2025_931,2025,United States,male,undergrad,0,0,none
2025_932,2025,India,male,phd,1,0,none
2025_933,2025,Kenya,male,undergrad,0,0,none
2025_934,2025,Kenya,female,undergrad,1,0,none
2025_935,2025,India,male,undergrad,1,0,none
2025_936,2025,India,non_binary,masters,1,1,hearing
2025_937,2025,India,male,undergrad,1,0,none
2025_938,2025,Kenya,male,masters,1,0,none
2025_939,2025,Germany,male,undergrad,1,1,multiple
2025_940,2025,Kenya,female,masters,1,1,motor
2025_941,2025,UK,male,masters,1,1,cognitive
2025_942,2025,India,male,phd,1,0,none
2025_943,2025,Brazil,female,phd,1,0,none
2025_944,2025,India,non_binary,phd,0,0,none
2025_945,2025,Brazil,female,masters,1,1,prefer_not_to_say
2025_946,2025,USA,male,undergrad,1,0,none
2025_947,2025,Germany,male,masters,1,0,none
2025_948,2025,Germany,male,phd,1,0,none
2025_949,2025,India,non_binary,phd,1,1,visual
2025_950,2025,Kenya,female,phd,0,1,motor
2025_951,2025,UK,female,undergrad,1,0,none
2025_952,2025,Germany,female,masters,1,1,hearing
2025_953,2025,Brazil,male,phd,1,0,none
2025_954,2025,Kenya,female,phd,0,1,hearing
2025_955,2025,Kenya,non_binary,masters,1,0,none
2025_956,2025,Brazil,non_binary,undergrad,0,0,none
2025_957,2025,UK,female,phd,1,1,prefer_not_to_say
2025_958,2025,Brazil,female,phd,0,1,cognitive
2025_959,2025,UK,non_binary,masters,0,0,none
2025_960,2025,Peru,male,phd,0,1,visual
2025_961,2025,Brazil,non_binary,undergrad,1,0,none
2025_962,2025,Peru,female,undergrad,1,0,none
2025_963,2025,Peru,male,masters,1,0,none
2025_964,2025,India,non_binary,undergrad,1,1,visual
2025_965,2025,India,female,masters,1,0,none
2025_966,2025,UK,male,undergrad,1,0,none
2025_967,2025,Brazil,female,masters,0,1,visual
2025_968,2025,Brazil,non_binary,masters,0,1,cognitive
2025_969,2025,Kenya,female,masters,1,0,none
2025_970,2025,India,non_binary,masters,0,0,none
2025_971,2025,Kenya,non_binary,undergrad,1,1,prefer_not_to_say
2025_972,2025,Peru,male,masters,0,0,none
2025_973,2025,Germany,male,masters,1,0,none
2025_974,2025,USA,female,masters,1,1,motor
2025_975,2025,Germany,female,undergrad,1,0,none
2025_976,2025,Germany,male,undergrad,1,1,cognitive
2025_977,2025,Kenya,female,undergrad,0,0,none
2025_978,2025,Kenya,non_binary,phd,0,1,cognitive
2025_979,2025,India,non_binary,phd,0,0,none
2025_980,2025,Kenya,non_binary,masters,1,0,none
2025_981,2025,UK,male,phd,0,0,none
2025_982,2025,Kenya,female,phd,1,0,none
2025_983,2025,Peru,female,phd,1,0,none
2025_984,2025,Kenya,non_binary,masters,1,0,none
2025_985,2025,USA,female,phd,0,1,prefer_not_to_say
2025_986,2025,Peru,non_binary,undergrad,0,0,none
2025_987,2025,UK,male,undergrad,0,1,multiple
2025_988,2025,Kenya,female,undergrad,0,0,none
2025_989,2025,Kenya,non_binary,phd,1,0,none
2025_990,2025,India,male,masters,1,0,none
2025_991,2025,UK,male,undergrad,1,1,multiple
2025_992,2025,Brazil,female,phd,1,0,none
2025_993,2025,Kenya,non_binary,phd,1,0,none
2025_994,2025,India,non_binary,undergrad,0,0,none
2025_995,2025,India,non_binary,phd,1,0,none
2025_996,2025,India,female,masters,1,0,none
2025_997,2025,India,female,masters,1,1,hearing
2025_998,2025,UK,male,phd,0,0,none
2025_999,2025,Brazil,male,masters,1,0,none
2025_1000,2025,Brazil,male,phd,0,0,none
2025_1001,2025,Germany,female,masters,1,0,none
2025_1002,2025,Peru,female,phd,0,0,none
2025_1003,2025,Peru,non_binary,undergrad,0,0,none
2025_1004,2025,India,female,phd,1,0,none
2025_1005,2025,Kenya,female,masters,0,0,none
2025_1006,2025,USA,non_binary,masters,1,0,none
2025_1007,2025,India,non_binary,undergrad,1,0,none
2025_1008,2025,Kenya,female,masters,1,0,none
2025_1009,2025,UK,non_binary,masters,0,0,none
2025_1010,2025,Kenya,male,phd,0,1,motor
2025_1011,2025,USA,female,masters,0,1,prefer_not_to_say
2025_1012,2025,Germany,male,masters,0,1,cognitive
2025_1013,2025,Kenya,male,phd,1,0,none
2025_1014,2025,Peru,male,phd,1,1,hearing
2025_1015,2025,Kenya,female,phd,0,1,multiple
