student_id,year,day,attendance,engagement_score,difficulty,country,gender,education_level,accepted,has_disability,disability_type,completion,satisfaction,self_reported_learning,final_survey_missing
2025_675,2025,5,1,3.26,2,Kenya,non_binary,masters,1,0,none,0.0,3.79,2.75,0
2024_1184,2024,5,1,3.37,2,Germany,male,undergrad,1,1,cognitive,0.0,2.23,3.06,0
2025_1060,2025,6,1,2.34,3,Peru,female,phd,1,1,visual,1.0,4.59,5.0,0
2024_725,2024,10,1,3.45,2,Germany,female,phd,1,1,hearing,1.0,4.57,5.0,0
2025_475,2025,2,1,3.04,4,USA,male,phd,1,0,none,0.0,1.5,2.55,0
2025_42,2025,2,1,2.14,3,India,female,masters,1,0,none,0.0,4.19,2.97,0
2025_1023,2025,2,1,2.55,3,Peru,female,undergrad,1,0,none,1.0,4.59,3.66,0
2025_241,2025,4,1,2.88,3,Peru,non_binary,undergrad,1,0,none,1.0,4.62,4.67,0
2025_680,2025,3,1,1.51,2,UK,female,phd,1,0,none,1.0,3.72,2.3,0
2025_35,2025,5,1,4.61,2,India,female,phd,1,1,motor,1.0,3.13,3.11,0
2024_1169,2024,2,1,3.77,2,UK,male,masters,1,1,motor,1.0,4.67,4.61,0
2024_495,2024,10,1,4.32,3,Germany,female,undergrad,1,0,none,1.0,3.42,4.34,0
2024_6,2024,7,1,2.26,4,Brazil,male,phd,1,1,visual,0.0,3.56,3.81,0
2024_419,2024,4,1,4.21,2,USA,female,undergrad,1,0,none,0.0,3.37,2.36,0
2024_346,2024,8,1,3.48,2,India,male,undergrad,1,0,none,1.0,4.36,5.0,0
2025_546,2025,6,1,4.02,3,India,male,masters,1,0,none,1.0,5.0,4.71,0
2025_505,2025,5,1,4.38,4,Kenya,female,phd,1,1,hearing,0.0,3.34,4.54,0
2024_275,2024,11,1,1.62,4,India,female,phd,1,0,none,1.0,4.41,4.92,0
2024_356,2024,4,1,3.33,4,Kenya,female,phd,1,0,none,0.0,2.23,2.6,0
2024_729,2024,8,1,3.89,2,India,male,undergrad,1,0,none,1.0,4.07,3.63,0
2025_494,2025,3,1,2.97,4,Peru,male,undergrad,1,0,none,0.0,3.13,3.58,0
2024_810,2024,5,1,1.79,4,Peru,male,phd,1,1,prefer_not_to_say,0.0,3.66,4.36,0
2024_793,2024,4,1,3.43,3,Kenya,female,phd,1,1,multiple,1.0,4.56,5.0,0
2025_712,2025,5,1,4.41,3,Peru,female,phd,1,0,none,1.0,3.42,4.06,0
2025_461,2025,2,1,3.84,2,Germany,male,undergrad,1,1,multiple,0.0,3.42,2.09,0
2025_115,2025,1,1,1.0,4,Germany,male,masters,1,0,none,0.0,2.59,2.95,0
2024_688,2024,8,1,2.5,3,Brazil,non_binary,phd,1,0,none,1.0,4.12,3.99,0
2025_188,2025,3,1,3.53,2,Brazil,female,undergrad,1,0,none,0.0,2.64,2.28,0
2025_691,2025,6,1,2.76,3,Brazil,male,masters,1,0,none,1.0,4.45,4.09,0
2025_1132,2025,5,1,3.33,2,Germany,male,masters,1,0,none,0.0,2.76,3.26,0
2025_847,2025,2,1,1.62,3,USA,male,masters,1,0,none,0.0,0.0,0.0,1
2025_527,2025,2,1,4.68,2,UK,female,undergrad,1,0,none,1.0,4.38,4.38,0
2025_762,2025,6,1,4.57,4,India,male,phd,1,0,none,0.0,2.14,2.39,0
2024_133,2024,6,1,5.0,4,Kenya,female,masters,1,0,none,1.0,3.84,4.88,0
2025_69,2025,10,1,2.26,4,Kenya,male,masters,1,0,none,1.0,4.49,3.6,0
2025_290,2025,6,1,3.13,4,Germany,male,undergrad,1,0,none,1.0,4.03,4.55,0
2025_1177,2025,4,1,4.06,3,USA,male,masters,1,1,hearing,0.0,4.43,3.55,0
2025_218,2025,6,1,4.3,3,Germany,male,masters,1,0,none,0.0,3.77,1.78,0
2025_789,2025,9,1,3.45,3,Kenya,male,undergrad,1,0,none,1.0,4.26,4.28,0
2025_317,2025,2,1,3.26,4,Brazil,non_binary,phd,1,0,none,0.0,2.7,3.4,0
2025_1115,2025,10,1,3.54,4,UK,non_binary,phd,1,0,none,1.0,4.46,3.83,0
2024_964,2024,6,1,1.77,4,Brazil,male,phd,1,0,none,0.0,3.02,4.21,0
2025_934,2025,11,1,3.03,2,Kenya,female,undergrad,1,0,none,0.0,0.0,0.0,1
2024_1063,2024,12,1,4.07,3,UK,female,phd,1,0,none,1.0,3.59,5.0,0
2025_923,2025,5,1,4.47,2,USA,non_binary,phd,1,0,none,1.0,4.39,4.32,0
2025_193,2025,6,1,3.52,3,Brazil,non_binary,undergrad,1,0,none,1.0,3.73,3.16,0
2024_440,2024,7,1,2.76,2,USA,non_binary,phd,1,1,multiple,1.0,5.0,4.84,0
2024_142,2024,7,1,3.69,3,UK,female,masters,1,1,prefer_not_to_say,1.0,3.23,2.97,0
2024_495,2024,11,1,2.55,4,Germany,female,undergrad,1,0,none,1.0,3.42,4.34,0
2025_213,2025,1,1,2.3,2,Brazil,male,masters,1,0,none,1.0,4.26,3.86,0
2025_38,2025,1,1,3.32,3,Germany,female,phd,1,0,none,0.0,2.27,2.97,0
2024_973,2024,13,1,1.61,3,Kenya,non_binary,masters,1,0,none,1.0,3.85,4.52,0
2024_1174,2024,1,1,3.99,4,Brazil,female,undergrad,1,0,none,0.0,3.57,4.37,0
2024_897,2024,9,1,3.14,4,Brazil,non_binary,undergrad,1,1,hearing,1.0,4.84,4.34,0
2024_1140,2024,10,1,2.73,4,USA,female,phd,1,0,none,1.0,4.33,3.21,0
2025_297,2025,1,1,4.83,2,Kenya,male,undergrad,1,0,none,0.0,0.0,0.0,1
2025_918,2025,2,1,3.81,4,Brazil,non_binary,phd,1,0,none,0.0,3.17,3.32,0
2024_101,2024,11,1,4.5,2,Kenya,male,masters,1,0,none,1.0,4.24,4.83,0
2025_506,2025,6,1,2.43,2,Germany,female,phd,1,0,none,1.0,4.72,4.05,0
2025_1021,2025,6,1,3.77,4,Kenya,non_binary,masters,1,0,none,1.0,4.78,4.87,0
2024_773,2024,13,1,4.0,2,Peru,male,undergrad,1,1,cognitive,1.0,5.0,4.48,0
2025_1151,2025,6,1,3.72,3,UK,non_binary,undergrad,1,0,none,0.0,4.55,4.06,0
2025_947,2025,11,1,4.32,2,Germany,male,masters,1,0,none,1.0,4.48,5.0,0
2024_156,2024,7,1,4.51,2,Brazil,female,phd,1,0,none,1.0,3.46,3.84,0
2025_843,2025,5,1,3.5,4,Peru,male,undergrad,1,0,none,1.0,4.68,3.64,0
2024_1111,2024,6,1,3.39,3,India,non_binary,phd,1,1,visual,1.0,4.83,4.52,0
2024_1181,2024,4,1,2.58,4,Kenya,male,undergrad,1,0,none,1.0,4.21,4.51,0
2025_536,2025,4,1,3.93,3,Germany,male,masters,1,0,none,1.0,4.08,5.0,0
2024_729,2024,1,1,3.35,4,India,male,undergrad,1,0,none,1.0,4.07,3.63,0
2024_442,2024,13,1,5.0,3,Peru,non_binary,masters,1,0,none,1.0,4.91,4.47,0
2025_477,2025,3,1,1.5,4,India,non_binary,undergrad,1,0,none,1.0,4.98,4.0,0
2024_40,2024,5,1,3.69,3,India,non_binary,phd,1,0,none,1.0,5.0,5.0,0
2024_827,2024,3,1,4.03,4,Peru,female,masters,1,0,none,1.0,4.33,3.93,0
2025_479,2025,1,1,5.0,2,Germany,male,undergrad,1,0,none,1.0,4.41,2.95,0
2025_739,2025,1,1,1.86,4,Germany,non_binary,phd,1,0,none,0.0,3.18,5.0,0
2025_731,2025,10,1,3.97,4,Kenya,male,phd,1,1,prefer_not_to_say,1.0,5.0,3.93,0
2025_181,2025,7,1,2.95,2,USA,non_binary,undergrad,1,0,none,1.0,3.71,4.39,0
2024_376,2024,1,1,3.95,3,Peru,male,undergrad,1,0,none,0.0,4.13,3.63,0
2025_594,2025,5,1,4.77,4,Kenya,male,phd,1,0,none,0.0,3.04,2.56,0
2025_1172,2025,11,1,3.32,2,India,non_binary,phd,1,0,none,1.0,3.97,4.74,0
2025_472,2025,7,1,2.56,4,India,female,undergrad,1,0,none,0.0,3.48,4.71,0
2024_751,2024,9,1,3.12,2,Brazil,non_binary,undergrad,1,1,motor,1.0,3.88,3.82,0
2024_260,2024,4,1,2.86,3,India,female,masters,1,0,none,1.0,3.72,3.5,0
2025_286,2025,3,1,2.45,3,Kenya,male,masters,1,1,cognitive,0.0,4.09,2.79,0
2025_98,2025,4,1,3.42,4,Germany,male,phd,1,0,none,0.0,3.44,2.66,0
2025_1065,2025,6,1,2.91,3,USA,male,phd,1,0,none,1.0,5.0,3.69,0
2024_1088,2024,6,1,5.0,3,UK,male,phd,1,0,none,1.0,4.07,3.81,0
2025_1148,2025,9,1,4.82,2,Brazil,non_binary,undergrad,1,1,multiple,1.0,4.08,3.33,0
2025_553,2025,4,1,3.22,3,India,male,undergrad,1,0,none,1.0,3.61,4.3,0
2025_1182,2025,2,1,2.49,3,Peru,non_binary,masters,1,0,none,1.0,3.91,3.99,0
2024_1100,2024,1,1,3.47,2,Peru,male,undergrad,1,1,motor,1.0,4.0,4.29,0
2024_1063,2024,1,1,2.32,4,UK,female,phd,1,0,none,1.0,3.59,5.0,0
2024_885,2024,7,1,4.86,3,Brazil,non_binary,masters,1,0,none,1.0,4.35,3.57,0
2025_747,2025,8,1,4.08,4,Kenya,non_binary,undergrad,1,0,none,1.0,4.25,4.52,0
2024_76,2024,5,1,4.37,2,Germany,male,masters,1,1,motor,1.0,4.91,1.88,0
2024_1037,2024,8,1,3.97,2,Peru,non_binary,undergrad,1,0,none,1.0,5.0,5.0,0
2024_27,2024,7,1,2.8,3,Brazil,male,undergrad,1,0,none,1.0,4.76,5.0,0
2024_347,2024,9,1,3.69,3,Germany,non_binary,phd,1,0,none,0.0,3.09,2.79,0
2025_999,2025,4,1,3.47,2,Brazil,male,masters,1,0,none,0.0,2.87,2.37,0
2025_312,2025,4,1,3.31,4,Peru,female,undergrad,1,0,none,1.0,3.86,2.99,0
2025_484,2025,4,1,4.35,2,USA,non_binary,masters,1,0,none,1.0,3.72,4.73,0
2025_334,2025,3,1,2.4,3,Peru,male,undergrad,1,0,none,1.0,4.81,5.0,0
2024_674,2024,3,1,4.75,3,USA,non_binary,phd,1,0,none,0.0,3.02,3.3,0
2024_635,2024,4,1,3.13,4,USA,female,undergrad,1,0,none,0.0,1.92,3.57,0
2024_973,2024,12,1,4.13,4,Kenya,non_binary,masters,1,0,none,1.0,3.85,4.52,0
2025_616,2025,2,1,2.18,2,Kenya,female,undergrad,1,1,motor,0.0,3.31,3.5,0
2025_30,2025,8,1,2.83,4,Brazil,male,undergrad,1,0,none,1.0,3.93,2.8,0
2025_1046,2025,2,1,3.61,2,Germany,non_binary,undergrad,1,0,none,1.0,4.87,5.0,0
2025_1173,2025,12,1,3.92,3,Germany,female,undergrad,1,0,none,1.0,5.0,4.55,0
2025_569,2025,5,1,2.72,4,Brazil,male,phd,1,1,cognitive,0.0,3.18,2.75,0
2024_765,2024,2,1,2.78,4,Kenya,non_binary,phd,1,0,none,1.0,4.02,4.7,0
2025_924,2025,7,1,2.61,2,Brazil,non_binary,phd,1,0,none,0.0,3.35,4.08,0
2025_391,2025,4,1,3.17,4,Peru,non_binary,phd,1,0,none,0.0,3.92,2.63,0
2024_13,2024,9,1,2.76,2,Kenya,male,masters,1,1,multiple,1.0,4.37,3.51,0
2025_207,2025,9,1,2.11,4,Kenya,male,phd,1,0,none,1.0,3.96,2.81,0
2024_452,2024,4,1,3.13,2,UK,female,phd,1,0,none,1.0,4.12,4.06,0
2025_916,2025,3,1,2.84,3,Peru,non_binary,masters,1,1,hearing,0.0,3.28,2.96,0
2025_863,2025,6,1,2.63,2,UK,female,phd,1,0,none,1.0,4.22,4.5,0
2025_274,2025,5,1,3.93,3,USA,male,masters,1,0,none,1.0,3.85,3.25,0
2025_556,2025,5,1,1.85,3,Peru,female,undergrad,1,0,none,0.0,3.09,2.95,0
2024_456,2024,7,1,1.76,2,India,non_binary,undergrad,1,1,motor,1.0,4.29,3.23,0
2025_399,2025,1,1,4.17,3,USA,non_binary,undergrad,1,1,visual,0.0,2.96,3.26,0
2024_761,2024,2,1,2.01,3,Brazil,female,masters,1,0,none,1.0,4.26,4.41,0
2025_810,2025,2,1,4.05,4,Brazil,male,phd,1,0,none,0.0,2.71,2.42,0
2025_221,2025,11,1,5.0,4,Kenya,female,masters,1,0,none,1.0,4.77,4.78,0
2025_638,2025,10,1,4.09,2,Peru,male,phd,1,0,none,1.0,4.83,4.31,0
2024_56,2024,8,1,1.88,4,India,male,masters,1,0,none,1.0,4.44,4.59,0
2024_708,2024,3,1,1.25,2,Brazil,female,masters,1,1,cognitive,1.0,4.75,4.18,0
2025_941,2025,6,1,4.85,4,UK,male,masters,1,1,cognitive,0.0,2.99,2.83,0
2025_487,2025,13,1,2.58,3,UK,non_binary,undergrad,1,0,none,1.0,4.62,4.38,0
2024_78,2024,9,1,3.14,2,India,female,undergrad,1,0,none,1.0,3.57,4.93,0
2024_623,2024,3,1,5.0,4,Kenya,male,undergrad,1,0,none,1.0,3.88,4.94,0
2024_6,2024,1,1,1.17,2,Brazil,male,phd,1,1,visual,0.0,3.56,3.81,0
2024_815,2024,8,1,2.15,2,Peru,male,masters,1,0,none,1.0,3.84,5.0,0
2024_537,2024,9,1,3.66,3,UK,female,masters,1,0,none,1.0,5.0,5.0,0
2025_15,2025,2,1,3.72,3,Germany,female,masters,1,1,visual,1.0,4.6,3.63,0
2024_682,2024,2,1,2.39,3,Germany,non_binary,undergrad,1,0,none,0.0,0.0,0.0,1
2025_706,2025,5,1,3.89,4,USA,non_binary,masters,1,0,none,1.0,4.6,5.0,0
2025_265,2025,1,1,2.95,3,Brazil,non_binary,undergrad,1,0,none,0.0,2.76,2.46,0
2024_958,2024,3,1,2.08,2,UK,female,undergrad,1,0,none,0.0,2.27,4.24,0
2024_126,2024,4,1,4.72,2,Peru,non_binary,phd,1,0,none,1.0,4.83,4.87,0
2025_1096,2025,5,1,3.32,2,Kenya,female,phd,1,0,none,0.0,3.42,3.11,0
2025_512,2025,8,1,3.96,3,Peru,non_binary,phd,1,0,none,1.0,4.78,3.79,0
2024_1153,2024,4,1,2.04,2,India,female,undergrad,1,1,visual,1.0,4.37,3.62,0
2025_368,2025,6,1,3.64,4,Germany,female,masters,1,1,hearing,1.0,3.52,4.17,0
2024_1164,2024,5,1,4.74,4,India,male,masters,1,0,none,0.0,0.0,0.0,1
2024_477,2024,8,1,4.2,3,Peru,female,phd,1,1,motor,1.0,3.7,4.28,0
2024_1190,2024,5,1,3.54,4,USA,female,undergrad,1,0,none,1.0,4.26,3.49,0
2024_949,2024,7,1,3.25,2,Peru,non_binary,undergrad,1,0,none,1.0,3.74,5.0,0
2025_947,2025,7,1,3.46,2,Germany,male,masters,1,0,none,1.0,4.48,5.0,0
2024_900,2024,1,1,3.55,4,UK,female,undergrad,1,0,none,0.0,2.82,1.96,0
2025_495,2025,1,1,3.81,4,Brazil,non_binary,masters,1,0,none,0.0,3.72,3.03,0
2024_31,2024,2,1,3.3,3,USA,non_binary,undergrad,1,0,none,0.0,2.26,2.09,0
2025_1085,2025,5,1,3.84,3,Germany,male,undergrad,1,1,visual,1.0,3.84,3.75,0
2024_719,2024,5,1,2.27,2,Peru,non_binary,phd,1,1,hearing,1.0,5.0,5.0,0
2025_1195,2025,7,1,3.23,3,UK,female,phd,1,1,prefer_not_to_say,1.0,5.0,4.45,0
2025_261,2025,1,1,4.59,2,Germany,female,undergrad,1,0,none,0.0,2.02,2.17,0
2024_1114,2024,2,1,3.69,4,Germany,female,phd,1,0,none,1.0,4.94,5.0,0
2025_65,2025,1,1,2.84,4,Kenya,non_binary,masters,1,0,none,1.0,3.59,2.97,0
2025_583,2025,2,1,4.35,3,Kenya,female,masters,1,0,none,0.0,3.04,1.92,0
2024_1103,2024,3,1,3.57,2,Brazil,male,phd,1,0,none,1.0,3.96,2.67,0
2024_1187,2024,3,1,3.03,4,USA,male,undergrad,1,0,none,0.0,2.18,3.1,0
2025_376,2025,2,1,2.09,4,UK,male,phd,1,1,motor,1.0,3.02,3.25,0
2025_311,2025,5,1,4.08,3,USA,female,phd,1,0,none,1.0,5.0,4.92,0
2025_148,2025,1,1,2.97,2,India,male,masters,1,1,hearing,1.0,3.86,2.7,0
2025_326,2025,1,1,3.11,3,Kenya,female,masters,1,0,none,1.0,4.38,2.74,0
2024_958,2024,1,1,3.72,3,UK,female,undergrad,1,0,none,0.0,2.27,4.24,0
2024_459,2024,7,1,3.02,4,Peru,male,phd,1,0,none,0.0,3.12,3.85,0
2025_107,2025,3,1,2.26,2,UK,non_binary,undergrad,1,1,cognitive,1.0,4.63,3.44,0
2025_356,2025,1,1,2.56,3,Kenya,female,masters,1,0,none,1.0,5.0,5.0,0
2024_876,2024,9,1,3.99,4,USA,male,masters,1,1,hearing,1.0,4.45,4.06,0
2024_724,2024,7,1,2.02,3,Kenya,female,phd,1,0,none,1.0,2.89,2.78,0
2025_12,2025,3,1,3.29,3,USA,male,masters,1,0,none,1.0,4.8,4.03,0
2025_766,2025,2,1,4.08,4,UK,non_binary,masters,1,1,motor,1.0,5.0,4.74,0
2024_319,2024,1,1,3.23,2,Germany,male,phd,1,0,none,0.0,3.56,2.55,0
2024_413,2024,2,1,2.97,2,Kenya,male,undergrad,1,0,none,0.0,3.22,3.42,0
2024_1128,2024,5,1,3.18,3,UK,female,undergrad,1,0,none,0.0,2.17,3.1,0
2025_350,2025,6,1,4.37,2,USA,female,undergrad,1,0,none,1.0,3.97,4.26,0
2025_714,2025,3,1,3.33,4,Brazil,non_binary,phd,1,1,motor,1.0,3.18,3.47,0
2025_347,2025,8,1,2.05,2,India,female,phd,1,0,none,1.0,3.45,3.01,0
2024_644,2024,2,1,1.82,3,Brazil,male,phd,1,1,visual,0.0,3.66,1.21,0
2024_882,2024,4,1,4.47,2,Peru,non_binary,masters,1,0,none,1.0,3.94,3.07,0
2025_1116,2025,6,1,2.08,3,Germany,male,masters,1,0,none,1.0,3.76,3.46,0
2025_813,2025,13,1,2.56,4,Germany,male,masters,1,0,none,1.0,5.0,4.88,0
2024_641,2024,1,1,3.21,4,Germany,non_binary,phd,1,1,multiple,1.0,3.61,3.59,0
2025_561,2025,6,1,2.84,4,Peru,non_binary,phd,1,0,none,1.0,4.45,3.58,0
2024_295,2024,5,1,4.41,4,Peru,male,masters,1,0,none,1.0,4.21,5.0,0
2024_281,2024,5,1,3.44,3,Germany,male,undergrad,1,1,multiple,0.0,3.83,3.13,0
2025_169,2025,1,1,2.22,2,USA,female,phd,1,1,visual,0.0,1.7,1.9,0
2024_1125,2024,3,1,3.35,3,Germany,male,undergrad,1,0,none,0.0,3.1,3.24,0
2024_344,2024,6,1,1.5,3,Brazil,female,masters,1,0,none,0.0,2.71,4.5,0
2025_162,2025,4,1,2.09,4,Kenya,female,undergrad,1,0,none,1.0,4.66,4.59,0
2025_165,2025,2,1,2.4,3,India,male,phd,1,0,none,0.0,2.64,3.42,0
2025_482,2025,5,1,3.51,2,Brazil,female,undergrad,1,1,visual,1.0,3.51,4.01,0
2025_76,2025,1,1,1.0,3,Brazil,male,masters,1,0,none,0.0,3.15,3.34,0
2025_574,2025,3,1,3.77,2,Brazil,female,undergrad,1,1,multiple,1.0,4.48,4.65,0
2024_241,2024,4,1,2.33,3,India,female,phd,1,0,none,1.0,4.45,3.59,0
2024_1090,2024,1,1,4.43,2,India,female,phd,1,1,prefer_not_to_say,0.0,2.83,2.18,0
2024_1007,2024,4,1,4.45,2,USA,male,masters,1,1,cognitive,0.0,3.48,3.91,0
2025_493,2025,1,1,2.89,2,Germany,male,phd,1,0,none,0.0,2.81,2.5,0
2024_1035,2024,5,1,2.92,2,USA,male,masters,1,0,none,0.0,0.0,0.0,1
2025_801,2025,4,1,2.34,3,USA,non_binary,phd,1,0,none,0.0,3.47,2.81,0
2024_144,2024,3,1,3.97,2,UK,non_binary,masters,1,0,none,0.0,2.91,3.45,0
2025_1001,2025,11,1,2.99,3,Germany,female,masters,1,0,none,1.0,5.0,4.13,0
2025_101,2025,2,1,2.58,2,Kenya,female,masters,1,0,none,0.0,2.55,2.99,0
2025_758,2025,1,1,3.72,3,Germany,female,undergrad,1,0,none,1.0,3.94,4.78,0
2025_92,2025,1,1,3.02,3,Kenya,female,masters,1,0,none,1.0,5.0,4.33,0
2025_802,2025,1,1,4.82,4,Peru,female,undergrad,1,0,none,0.0,2.95,2.2,0
2025_217,2025,8,1,3.58,4,USA,female,masters,1,0,none,1.0,3.17,3.93,0
2025_920,2025,3,1,2.22,3,Brazil,female,undergrad,1,0,none,1.0,4.3,4.27,0
2025_119,2025,10,1,4.19,4,Peru,female,phd,1,0,none,1.0,2.77,3.68,0
2025_929,2025,2,1,2.69,3,Peru,non_binary,phd,1,1,visual,0.0,2.91,1.67,0
2024_843,2024,5,1,4.19,4,Brazil,male,phd,1,0,none,0.0,3.02,3.58,0
2024_386,2024,4,1,3.66,3,Peru,female,masters,1,0,none,1.0,3.7,3.36,0
2025_961,2025,7,1,5.0,4,Brazil,non_binary,undergrad,1,0,none,0.0,3.82,4.44,0
2024_501,2024,5,1,4.11,4,Peru,female,undergrad,1,0,none,0.0,2.59,3.99,0
2024_1174,2024,2,1,2.53,4,Brazil,female,undergrad,1,0,none,0.0,3.57,4.37,0
2024_597,2024,9,1,3.85,3,Kenya,non_binary,masters,1,0,none,1.0,4.63,4.17,0
2024_1140,2024,3,1,2.26,2,USA,female,phd,1,0,none,1.0,4.33,3.21,0
2024_169,2024,5,1,3.95,2,USA,non_binary,masters,1,1,motor,0.0,0.0,0.0,1
2025_512,2025,5,1,3.53,2,Peru,non_binary,phd,1,0,none,1.0,4.78,3.79,0
2025_371,2025,2,1,3.22,2,UK,female,masters,1,1,motor,0.0,2.71,4.68,0
2025_906,2025,3,1,2.87,4,UK,male,undergrad,1,0,none,1.0,2.35,2.6,0
2025_251,2025,4,1,2.92,3,UK,female,undergrad,1,0,none,0.0,2.41,2.34,0
2025_1189,2025,1,1,4.25,3,Germany,female,phd,1,0,none,0.0,1.92,1.9,0
2025_863,2025,1,1,4.41,2,UK,female,phd,1,0,none,1.0,4.22,4.5,0
2025_213,2025,10,1,1.8,3,Brazil,male,masters,1,0,none,1.0,4.26,3.86,0
2024_589,2024,5,1,2.59,2,Brazil,female,undergrad,1,0,none,1.0,3.59,3.27,0
2024_507,2024,10,1,3.71,2,Peru,non_binary,phd,1,0,none,1.0,5.0,4.21,0
2024_1139,2024,10,1,2.82,4,India,female,undergrad,1,0,none,1.0,4.77,3.49,0
2024_209,2024,9,1,3.02,2,UK,male,undergrad,1,0,none,1.0,3.26,4.08,0
2025_195,2025,11,1,4.49,4,Kenya,male,masters,1,1,visual,1.0,3.07,4.05,0
2024_395,2024,11,1,4.44,3,Kenya,non_binary,phd,1,1,prefer_not_to_say,1.0,4.26,3.6,0
2024_507,2024,11,1,3.05,2,Peru,non_binary,phd,1,0,none,1.0,5.0,4.21,0
2025_450,2025,10,1,3.3,4,Peru,female,masters,1,1,multiple,1.0,5.0,4.09,0
2024_971,2024,5,1,2.89,4,USA,female,undergrad,1,0,none,1.0,4.29,3.73,0
2025_640,2025,2,1,2.62,4,Brazil,non_binary,undergrad,1,1,multiple,1.0,3.7,3.89,0
2024_1166,2024,10,1,3.73,2,India,non_binary,phd,1,0,none,1.0,3.97,3.63,0
2025_428,2025,2,1,3.72,2,Germany,non_binary,undergrad,1,0,none,0.0,2.37,2.53,0
2024_824,2024,6,1,4.32,4,Brazil,female,masters,1,0,none,1.0,4.79,5.0,0
2025_930,2025,5,1,3.15,2,UK,non_binary,phd,1,0,none,1.0,4.7,4.75,0
2025_945,2025,3,1,3.76,2,Brazil,female,masters,1,1,prefer_not_to_say,1.0,3.78,2.73,0
2024_1120,2024,2,1,4.19,3,USA,non_binary,undergrad,1,1,motor,0.0,0.0,0.0,1
2025_2,2025,1,1,3.07,2,Peru,female,undergrad,1,0,none,0.0,2.74,2.82,0
2024_1167,2024,4,1,1.06,3,Peru,female,undergrad,1,0,none,0.0,3.82,2.65,0
2025_259,2025,3,1,2.58,3,UK,male,masters,1,0,none,1.0,3.79,5.0,0
2024_590,2024,9,1,2.98,3,Peru,female,masters,1,1,visual,1.0,3.58,3.82,0
2025_1004,2025,6,1,3.68,4,India,female,phd,1,0,none,0.0,0.0,0.0,1
2025_1091,2025,5,1,1.92,4,Kenya,male,phd,1,1,visual,1.0,3.77,4.46,0
2025_137,2025,15,1,4.4,4,Germany,female,phd,1,0,none,1.0,5.0,5.0,0
2025_344,2025,3,1,1.54,4,Peru,non_binary,phd,1,0,none,0.0,2.91,3.64,0
2025_423,2025,3,1,1.66,2,USA,female,undergrad,1,0,none,0.0,2.41,3.86,0
2025_980,2025,5,1,4.21,4,Kenya,non_binary,masters,1,0,none,1.0,5.0,5.0,0
2024_617,2024,3,1,2.26,2,UK,female,undergrad,1,0,none,1.0,4.06,4.65,0
2025_435,2025,9,1,3.56,4,Brazil,non_binary,undergrad,1,0,none,1.0,3.25,3.37,0
2024_629,2024,2,1,4.56,4,Germany,female,phd,1,0,none,1.0,5.0,5.0,0
2024_374,2024,2,1,1.6,4,UK,female,masters,1,1,visual,0.0,2.72,2.24,0
2024_1103,2024,9,1,5.0,2,Brazil,male,phd,1,0,none,1.0,3.96,2.67,0
2025_523,2025,4,1,2.5,3,Brazil,non_binary,phd,1,1,multiple,0.0,2.59,2.74,0
2024_116,2024,1,1,3.41,2,India,non_binary,undergrad,1,1,hearing,0.0,2.58,3.37,0
2025_991,2025,1,1,2.64,2,UK,male,undergrad,1,1,multiple,1.0,3.72,3.8,0
2025_451,2025,1,1,3.38,3,Kenya,male,phd,1,1,prefer_not_to_say,0.0,2.1,2.43,0
2024_1088,2024,2,1,3.77,4,UK,male,phd,1,0,none,1.0,4.07,3.81,0
2024_867,2024,3,1,3.09,3,India,female,undergrad,1,0,none,1.0,4.91,3.86,0
2025_484,2025,2,1,3.08,2,USA,non_binary,masters,1,0,none,1.0,3.72,4.73,0
2024_300,2024,4,1,4.49,4,Peru,male,phd,1,0,none,0.0,2.59,3.26,0
2025_454,2025,10,1,2.61,4,Brazil,male,undergrad,1,1,hearing,1.0,2.82,3.58,0
2024_863,2024,4,1,3.71,4,Peru,male,phd,1,0,none,1.0,4.0,3.95,0
2025_1146,2025,8,1,2.41,4,Brazil,non_binary,masters,1,1,prefer_not_to_say,1.0,3.46,2.67,0
2024_352,2024,10,1,3.21,4,Brazil,female,masters,1,1,hearing,1.0,3.58,4.11,0
2024_1060,2024,3,1,4.68,3,Peru,male,masters,1,1,hearing,1.0,4.08,2.99,0
2025_758,2025,6,1,3.64,4,Germany,female,undergrad,1,0,none,1.0,3.94,4.78,0
2025_1031,2025,8,1,4.19,3,UK,non_binary,phd,1,0,none,1.0,3.61,4.02,0
2024_1179,2024,3,1,4.32,2,UK,male,masters,1,0,none,0.0,2.75,3.53,0
2024_501,2024,7,1,2.36,3,Peru,female,undergrad,1,0,none,0.0,2.59,3.99,0
2025_837,2025,10,1,4.72,4,USA,female,masters,1,0,none,1.0,4.38,4.77,0
2024_70,2024,6,1,2.89,2,Peru,non_binary,phd,1,0,none,1.0,4.66,2.91,0
2024_485,2024,6,1,2.45,3,Kenya,non_binary,undergrad,1,0,none,1.0,3.81,4.64,0
2025_730,2025,7,1,1.46,3,UK,female,phd,1,0,none,1.0,3.83,3.4,0
2025_1073,2025,5,1,3.84,4,USA,female,undergrad,1,0,none,1.0,3.17,4.95,0
2024_1140,2024,8,1,4.29,4,USA,female,phd,1,0,none,1.0,4.33,3.21,0
2024_897,2024,2,1,1.58,3,Brazil,non_binary,undergrad,1,1,hearing,1.0,4.84,4.34,0
